"Your wallet loves your smart, responsible spending habits.","Your wallet loves your smart, responsible spending habits.",あなたの財布はあなたのスマートで責任ある支出習慣を愛しています。,محفظتك تحب عادات الإنفاق الذكية والمسؤولة.,"Ihr Geldbeutel liebt Ihre klugen, verantwortungsvollen Ausgabengewohnheiten.",Su billetera ama sus hábitos de gasto inteligentes y responsables.,Votre portefeuille adore vos habitudes de dépenses intelligentes et responsables.,Sua carteira adora seus hábitos de consumo inteligentes e responsáveis.,กระเป๋าเงินของคุณชอบนิสัยการใช้จ่ายที่ฉลาดและมีความรับผิดชอบ,"Ví của bạn yêu thích thói quen chi tiêu thông minh, có trách nhiệm của bạn.",你的錢包喜歡你聰明、負責任的消費習慣。,,,,,,,,,
The Relic in Your Pocket,The Relic in Your Pocket,ポケットの中の遺物,بقايا في جيبك,Die Reliquie in Ihrer Tasche,La Reliquia En Tu Bolsillo,La relique dans votre poche,A relíquia no seu bolso,พระธาตุในกระเป๋าของคุณ,Di tích trong túi của bạn,口袋裏的遺物,,,,,,,,,
Your wallet's now a dust collector and forgotten memories box.,Your wallet's now a dust collector and forgotten memories box.,あなたの財布は今や集塵機であり、忘れられた思い出の箱です。,محفظتك الآن جامع الغبار وصندوق الذكريات المنسية.,Ihr Portemonnaie ist jetzt ein Staubfänger und eine Box für vergessene Erinnerungen.,Tu billetera ahora es un colector de  y una caja de recuerdos olvidados.,Votre portefeuille est maintenant un collecteur de poussière et une boîte à souvenirs oubliés.,Sua carteira agora é um coletor de poeira e uma caixa de memórias esquecidas.,กระเป๋าเงินของคุณตอนนี้เป็นที่เก็บฝุ่นและกล่องความทรงจำที่ถูกลืม,Ví của bạn bây giờ là một bộ thu bụi và hộp ký ức bị lãng quên.,你的錢包現在是一個除塵器和被遺忘的記憶盒。,,,,,,,,,
A Spark of New Inspiration & Creativity!,A Spark of New Inspiration & Creativity!,新しいインスピレーションと創造性のスパーク!,شرارة جديدة من الإلهام والإبداع!,Ein Funke neuer Inspiration und Kreativität!,¡Una chispa de nueva inspiración y creatividad!,Une étincelle d'inspiration et de créativité!,Uma centelha de nova inspiração e criatividade!,จุดประกายแรงบันดาลใจและความคิดสร้างสรรค์ใหม่!,Một tia sáng của cảm hứng và sự sáng tạo mới!,新靈感和創造力的火花！,,,,,,,,,
Fresh ideas and creativity inspire exciting new projects.,Fresh ideas and creativity inspire exciting new projects.,新鮮なアイデアと創造性は、エキサイティングな新しいプロジェクトを刺激します。,الأفكار الجديدة والإبداع تلهم مشاريع جديدة ومثيرة.,Frische Ideen und Kreativität inspirieren zu spannenden neuen Projekten.,Las ideas frescas y la creatividad inspiran nuevos y emocionantes proyectos.,Les idées fraîches et la créativité inspirent de nouveaux projets passionnants.,Novas ideias e criatividade inspiram novos projetos emocionantes.,ความคิดและความคิดสร้างสรรค์ที่สดใหม่เป็นแรงบันดาลใจให้กับโครงการใหม่ที่น่าตื่นเต้น,Những ý tưởng mới mẻ và sự sáng tạo truyền cảm hứng cho những dự án mới thú vị.,新鮮的想法和創造力激發令人興奮的新項目。,,,,,,,,,
A Shift Towards Deeper Connections!,A Shift Towards Deeper Connections!,より深いつながりへのシフト!,تحول نحو اتصالات أعمق!,Eine Verschiebung hin zu tieferen Verbindungen!,¡Un Cambio Hacia Conexiones Más Profundas!,Un changement vers des connexions plus profondes!,Uma Mudança Para Conexões Mais Profundas!,เปลี่ยนไปสู่การเชื่อมต่อที่ลึกขึ้น!,Một sự thay đổi hướng tới các kết nối sâu sắc hơn!,轉向更深層次的聯繫！,,,,,,,,,
Meaningful relationships deepen with more understanding and heart.,Meaningful relationships deepen with more understanding and heart.,意味のある関係は、より多くの理解と心で深まります。,تتعمق العلاقات الهادفة بمزيد من الفهم والقلب.,Bedeutungsvolle Beziehungen vertiefen sich mit mehr Verständnis und Herz.,Las relaciones significativas profundizan con más la comprensión y el corazón.,Les relations significatives s'approfondissent avec plus de compréhension et de cœur.,Relacionamentos significativos se aprofundam com mais compreensão e coração.,ความสัมพันธ์ที่มีความหมายลึกซึ้งยิ่งขึ้นด้วยความเข้าใจและหัวใจที่มากขึ้น,Các mối quan hệ có ý nghĩa sâu sắc hơn với sự hiểu biết và trái tim nhiều hơn.,有意義的關係隨着更多的理解和用心而加深。,,,,,,,,,
An Opportunity for Growth & Learning!,An Opportunity for Growth & Learning!,成長と学びの機会!,فرصة للنمو والتعلم!,Eine Chance für Wachstum und Lernen!,¡Una oportunidad para el crecimiento y el aprendizaje!,Une opportunité de croissance et d'apprentissage!,Uma oportunidade de crescimento e aprendizagem!,โอกาสในการเติบโตและการเรียน้!,Cơ hội để phát triển và học tập!,成長和學習的機會！,,,,,,,,,
New challenges bring growth and valuable learning experiences.,New challenges bring growth and valuable learning experiences.,新しい挑戦は成長と貴重な学びの経験をもたらします。,تجلب التحديات الجديدة النمو وخبرات التعلم القيمة.,Neue Herausforderungen bringen Wachstum und wertvolle Lernerfahrungen.,Los nuevos desafíos traen consigo crecimiento y valiosas experiencias de aprendizaje.,De nouveaux défis apportent de la croissance et des expériences d'apprentissage précieuses.,Novos desafios trazem crescimento e valiosas experiências de aprendizagem.,ความท้าทายใหม่นำการเติบโตและประสบการณ์การเรียน้ที่มีค่า,Những thách thức mới mang lại sự phát triển và kinh nghiệm học tập quý giá.,新的挑戰帶來成長和寶貴的學習經驗。,,,,,,,,,
A Breath of Fresh Air & New Beginnings!,A Breath of Fresh Air & New Beginnings!,新鮮な空気と新しい始まり!,نسمة من الهواء النقي وبدايات جديدة!,Ein Hauch frischer Luft und neue Anfänge!,¡Un soplo de aire fresco y nuevos comienzos!,Une bouffée d'air frais et de nouveaux départs!,Um sopro de ar fresco e novos começos!,ลมหายใจแห่งอากาศบริสุทธิ์และการเริ่มต้นใหม่!,Hít thở không khí trong lành & khởi đầu mới!,呼吸新鮮空氣和新的開始！,,,,,,,,,
A fresh start or change brings optimism and new possibilities.,A fresh start or change brings optimism and new possibilities.,新しいスタートや変化は楽観主義と新しい可能性をもたらします。,بداية جديدة أو تغيير يجلب التفاؤل وإمكانيات جديدة.,Ein Neuanfang oder eine Veränderung bringt Optimismus und neue Möglichkeiten.,Un nuevo comienzo o cambio trae optimismo y nuevas posibilidades.,Un nouveau départ ou un changement apporte de l'optimisme et de nouvelles possibilités.,Um novo começo ou mudança traz otimismo e novas possibilidades.,การเริ่มต้นใหม่หรือการเปลี่ยนแปลงทำให้เกิดการมองโลกในแง่ดีและความเป็นไปได้ใหม่ๆ,Một khởi đầu mới hoặc thay đổi mang lại sự lạc quan và khả năng mới.,新的開始或改變帶來樂觀和新的可能性。,,,,,,,,,
An Opportunity to Deepen Your Connection... with Your Couch!,An Opportunity to Deepen Your Connection... with Your Couch!,つながりを深めるチャンスです。。。 あなたのソファで!,فرصة لتعميق اتصالك... مع الأريكة الخاصة بك!,"Eine Gelegenheit, Ihre Verbindung zu vertiefen... mit deiner Couch!",Una Oportunidad Para Profundizar Tu Conexión... con ¡Tu Sofá!,Une occasion d'approfondir votre connexion avec votre canapé!,Uma oportunidade para aprofundar sua conexão... com seu sofá!,โอกาสในการเชื่อมต่อของคุณให้ลึกซึ้งยิ่งขึ้น.. กับโซฟาของคุณ!,Một cơ hội để tăng cường kết nối của bạn... với Đi văng của bạn!,一個加深你與沙發聯繫的機會！,,,,,,,,,
More canceled plans mean deeper bonds with your couch and shows.,More canceled plans mean deeper bonds with your couch and shows.,より多くのキャンセルされた計画は、あなたのソファやショーとのより深い絆を意味します。,المزيد من الخطط الملغاة تعني روابط أعمق مع أريكتك وعروضك.,Mehr abgesagte Pläne bedeuten eine tiefere Bindung zu deiner Couch und deinen Shows.,Más planes cancelados significan lazos más profundos con su sofá y espectáculos.,Plus de plans annulés signifient des liens plus profonds avec votre canapé et vos spectacles.,Mais planos cancelados significam laços mais profundos com seu sofá e shows.,แผนการที่ถูกยกเลิกมากขึ้นหมายถึงความผูกพันที่ลึกซึ้งยิ่งขึ้นกับโซฟาและการแสดงของคุณ,Các kế hoạch bị hủy bỏ nhiều hơn có nghĩa là liên kết sâu sắc hơn với chiếc ghế dài và các buổi biểu diễn của bạn.,更多被取消的計劃意味着和你的沙發和節目有更深的聯繫。,,,,,,,,,
"Trust your gut more, you're onto something big!","Trust your gut more, you're onto something big!",もっと直感を信じて、あなたは何か大きなことに取り組んでいます!,ثق بحدسك أكثر ، فأنت على شيء كبير!,"Vertrauen Sie mehr auf Ihr Bauchgefühl, Sie sind einer großen Sache auf der Spur!","Confía más en tu instinto, ¡estás en algo grande!","Faites plus confiance à votre instinct, vous êtes sur quelque chose de grand!","Confie mais no seu instinto, você está em algo grande!",เชื่อในลำของคุณมากขึ้นคุณกำลังเข้าสู่สิ่งที่ยิ่งใหญ่!,"Tin tưởng  ruột của bạn nhiều hơn, bạn đang  một cái gì đó lớn!",多相信你的直覺，你會有大發現的！,,,,,,,,,
Don't sweat the small stuff so much; it all works out. Seriously.,Don't sweat the small stuff so much; it all works out. Seriously.,そんなに細かいことを気にしないでください。すべてうまくいきます。真剣に。,لا تقلق من الأشياء الصغيرة كثيرًا ؛ كل شيء يعمل. بشكل جاد.,"Schwitzen Sie nicht so sehr über Kleinigkeiten, es klappt alles. Ganz im Ernst.",No te preocupes tanto por las cosas pequeñas; todo sale bien. En serio.,Ne transpirez pas tellement les petites choses ; tout fonctionne. Sérieusement.,Não se preocupe tanto com as pequenas coisas; tudo funciona. A sério.,อย่าเหงื่อออกสิ่งเล็ก ๆ น้อย ๆ มาก มันได้ผลทั้งหมด อย่างจริงจัง.,Đừng đổ mồ hôi cho những thứ nhỏ nhặt quá nhiều; tất cả đều thành công. Nghiêm túc.,不要爲小事操心太多；一切都會解決的。說真的。,,,,,,,,,
